count	tag	chosen	via	mt_rendering	candidates (wording|back-translation|f1|src)	flag
122	arm grab	抓住手臂	kb_verified	抓手臂	抓住手臂|Grab the arm|1.0|kb ; 抓手臂|Grab the arm|1.0|mt ; 手臂抓住手臂|Arm grabs arm|1.0|kbmt	
122	:q	:q	passthrough			NO_PACK
122	:3	:3	passthrough			NO_PACK
121	bob cut	波波头	kb_verified	波波头	波波头|Bob haircut|0.5|kb ; 短发欧加帕|Short-haired Ougapa|0.0|kbmt	
121	blue one-piece swimsuit	蓝色连体泳装	kb_verified	蓝色连体泳装	蓝色连体泳装|Blue one-piece swimsuit|1.0|kb ; 蓝色泳衣|Blue swimsuit|0.8|kbmt	
121	anal beads	肛珠	kb_verified	肛门珠子	肛珠|anal bead|1.0|kb ; 肛门珠子|Anal bead|1.0|mt ; 肛塞串珠|Anal Bead String|0.8|wiki	
120	shrug (clothing)	露肩装	mt_unverified	露肩装	赤裸裸的耸肩|A blatant shrug|0.5|kbmt ; 只包肩的女式上衣|Women's top with only shoulder coverage|0.0|kb ; 无胸领衫|Tunic top|0.0|wiki ; 露胸领衫|Off-the-shoulder shirt|0.0|wiki ; 露肩装|Off-shoulder dress|0.0|mt	DEVIATES_FROM_PACK
120	mother and child	母子	mt_verified	母子	母子|Mother and child|1.0|mt ; 母亲和孩子|Mother and child|1.0|kbmt ; 亲子|Parent and child|0.5|wiki	NO_PACK
120	dated	付上日期的	kb	过时的	付上日期的|With date attached|0.0|kb ; 日付|Date|0.0|wiki ; 完成时间|Completion time|0.0|wiki ; 过时的|Outdated|0.0|kbmt	
120	convenient censoring	便捷打码	mt_unverified	便捷打码	便捷遮挡|Convenient shielding|0.5|wiki ; 便捷打码|Convenient watermarking|0.5|mt ; 方便的审查|Convenient review|0.5|kbmt ; 简单巧妙的打码|Simple and clever obfuscation|0.0|kb ; 刚好挡住|Just blocks it off|0.0|wiki	DEVIATES_FROM_PACK
120	blue panties	蓝色内裤	kb_verified	蓝色内裤	蓝色内裤|Blue underwear|0.5|kb	
119	ring	戒指	kb_verified	戒指	戒指|Ring|1.0|kb ; 指轮|Ring|1.0|wiki	
119	looking up	仰视	kb_verified	抬头看	仰视|Look up|1.0|kb ; 抬头|Look up|1.0|wiki ; 仰望|Look up|1.0|kbmt ; 抬头看|Look up|1.0|mt	
119	crying	哭	kb_verified	哭泣	哭|Cry|1.0|kb ; 哭泣|Crying|1.0|mt	
119	black horns	黑色的角	kb_verified	黑色角	黑色的角|Black horns|1.0|kb ; 黑角|Black Horn|1.0|kbmt ; 黑色角|Black Horn|1.0|mt	
119	2koma	双分镜漫画	kb	双马尾	双分镜漫画|Two-panel comic|0.0|kb ; 二格漫画|Second-person comic|0.0|wiki ; 2格漫画|2-panel comic|0.0|wiki ; 2科马|2 Komma|0.0|kbmt ; 双马尾|Twintails|0.0|mt	
118	foreshortening	正前缩距透视法	kb_verified	透视缩略	正前缩距透视法|Frontal foreshortening perspective|0.5|kb ; 透视收缩|Perspective shrinkage|0.0|wiki ; 缩短|Shorten|0.0|kbmt ; 透视缩略|Perspective thumbnail|0.0|mt	
118	cunnilingus	舔阴	kb	口交	舔阴|Lick pussy|0.0|kb ; 猫舔|Cat licks|0.0|kbmt ; 口交|Oral sex|0.0|mt	
118	blue jacket	蓝色夹克	kb_verified	蓝色夹克	蓝色夹克|Blue jacket|1.0|kb ; 蓝色西装外套|Blue suit jacket|0.8|kbmt	
118	bikini top only	仅比基尼上衣	kb_verified	仅比基尼上装	仅比基尼上衣|Only bikini top|1.0|kb ; 仅比基尼上装|Only bikini top|1.0|mt ; 比基尼上衣|Bikini top|0.8|kbmt	
117	wavy hair	卷发	kb_verified	波浪发	波浪发|Wavy hair|1.0|mt ; 卷发|curly hair|0.5|kb ; 波浪发型|Wavy hairstyle|0.5|kb ; 波浪卷发|Wavy curls|0.5|wiki	
117	nipple slip	乳头走光	kb_verified	乳头露出	乳头走光|Nipple exposure|0.5|kb ; 乳头滑|Nipple slippage|0.5|kbmt ; 乳头露出|Nipples exposed|0.0|mt	
117	black pubic hair	黑色阴毛	mt_verified	黑色阴毛	黑色阴毛|Black pubic hair|1.0|kbmt	NO_PACK
116	witch hat	女巫帽	kb_verified	女巫帽	女巫帽|Witch hat|1.0|kb ; 魔女帽子|Witch hat|1.0|wiki ; 女巫的帽子|Witch’s Hat|1.0|kbmt ; 巫女帽|Shaman hat|0.5|wiki	
116	night	夜	kb_verified	夜晚	夜|Night|1.0|kb ; 夜晚|Night|1.0|kbmt ; 夜景|Night view|0.667|wiki	
116	neck ribbon	颈部系着缎带	kb_verified	领带饰	颈部系着缎带|A ribbon tied around the neck|0.667|kb ; 颈带|Neck strap|0.5|kbmt ; 缎带领结|Satin bow tie|0.0|wiki ; 领带饰|Tie ornament|0.0|mt	
116	garter belt	吊带袜的腰带	kb_verified	吊袜带	吊袜带|Garter belt|1.0|mt ; 吊袜腰带|Garter belt|1.0|kbmt ; 吊带袜的腰带|Garter belt for garter socks|0.667|kb	
116	condom on penis	戴避孕套	kb_verified	阴茎上的避孕套	阴茎上的避孕套|Condom on penis|1.0|kbmt ; 戴避孕套|Use a condom|0.5|kb	
116	clothed male nude female	穿衣服的男性 裸体女性	mt_unverified	穿衣服的男性 裸体女性	裸体女性|Nude woman|0.333|kbmt ; 穿衣服的男性|Clothed man|0.333|kbmt ; 穿着衣服的男性和裸女|Clothed men and naked women|0.25|kb ; 穿衣服的男性 裸体女性|Clothed man, naked woman|0.25|mt	DEVIATES_FROM_PACK
116	butt plug	肛塞	kb_verified	肛门塞	肛塞|Anal plug|0.5|kb ; 肛门塞|Anal plug|0.5|mt	
116	anal object insertion	肛门物体插入	kb_verified	肛交插入物	肛门物体插入|Anal object insertion|1.0|kb ; 肛交插入物|Anal plug|0.4|mt ; 肛门插入肛门物体推|Inserting an object into the anus and pushing|0.25|kbmt	
115	cuffs	手铐	kb	袖口	袖口|cuff|1.0|kbmt ; 手铐|Handcuffs|0.0|kb ; 手链/手铐|Bracelet/Handcuffs|0.0|kb ; 脚镣|shackles|0.0|wiki	PACK_UNVERIFIED_RIVAL
114	legs together	双腿并拢	kb_verified	双腿并拢	双腿并拢|Keep legs together|0.8|kb ; 膝盖并拢|Keep knees together|0.4|kbmt ; 双脚并拢|Keep feet together|0.4|kbmt	
114	leg lift	单腿抬高	kb_verified	抬腿	单腿抬高|Lift one leg high|0.8|kb ; 抬腿|Lift your leg|0.8|kbmt	
114	double v	啊嘿颜比V	kb	双V字型	双v手势|Double V gesture|0.8|wiki ; 双V字型|Double V shape|0.8|mt ; 双重和平|Double Peace|0.5|kbmt ; 啊嘿颜比V|Ahe Yanbi V|0.4|kb ; 双剪刀手|Double scissor hands|0.4|wiki	PACK_UNVERIFIED_RIVAL
114	ass grab	抓着屁股	kb	抓屁股	抓着屁股|Grabbing the butt|0.0|kb ; 抓屁股|Pat the butt|0.0|kbmt ; 挤屁股|Squish one's buttocks|0.0|kbmt	
113	toenail polish	指甲油	kb_verified	指甲油	脚趾甲油|Toenail polish|1.0|kbmt ; 指甲油|Nail polish|0.5|kb	
113	split	分开	kb	分身	分裂|Split|1.0|kbmt ; 一字马|Split squat|0.667|wiki ; 分开|Separate|0.0|kb ; 开脚|Spread your legs|0.0|wiki ; 分身|Doppelgänger|0.0|mt	PACK_UNVERIFIED_RIVAL
113	grabbing another's penis	抓取他人的阴茎	mt_unverified	抓取他人的阴茎	抓取他人的阴茎|Grabbing someone else’s penis|0.571|mt ; 抓住阴茎|Grab the penis|0.4|wiki	NO_PACK
113	anal tail	肛尾	kb_verified	兽尾	肛尾|anal tail|1.0|kb ; 肛塞尾巴|Anal plug tail|0.8|wiki ; 兽尾|Beast Tail|0.5|mt ; 屁股塞尾巴|Butt stuffed with tail|0.4|kbmt ; 插进肛门里的尾巴|Tail inserted into the anus|0.333|kb	
112	sneakers	运动鞋	kb_verified	运动鞋	运动鞋|Sneakers|1.0|kb ; 网球鞋|Tennis shoes|0.0|kbmt	
112	shadow	阴影	kb_verified	背影	阴影|Shadow|1.0|kb ; 影|shadow|1.0|wiki ; 影子|Shadow|1.0|wiki ; 背影|Back view|0.0|mt	
112	school swimsuit	校内泳衣	kb_verified	校泳装	校内泳衣|School swimsuit|1.0|kb ; 校泳装|School swimsuit|1.0|mt ; 学校泳装|School swimsuit|1.0|kbmt ; 死库水|Dead reservoir water|0.0|kb	
112	hair scrunchie	发圈	kb_verified	发束带	发圈|hair tie|0.5|kb ; 发束|hair tie|0.5|kb ; 发束带|Hair tie|0.5|mt	
112	grabbing own breast	抓住自己的乳房	kb_verified	抚摸自己的巨乳	抓住自己的乳房|Grab one's own breasts|0.667|kb ; 抚摸自己的巨乳|Touching one's own huge breasts|0.571|mt ; 抓住自己胸部|Grab your own chest|0.286|wiki ; 自我抚摸|Self-touching|0.0|kbmt	
112	floral print	花卉图案花卉印花	wiki_verified	花卉图案	花卉图案花卉印花|Floral pattern, floral print|0.8|kbmt ; 花柄|floral pattern|0.5|wiki ; 花卉图案|Floral pattern|0.5|mt ; 花朵图案(印花)|Flower pattern (print)|0.4|kb	DEVIATES_FROM_PACK
112	close-up	特写镜头	kb_verified	特写	特写|Close-up|1.0|mt ; 特写镜头|Close-up shot|0.8|kb ; 关闭特写|Turn off close-up|0.667|kbmt	
111	puffy nipples	勃起的乳头	kb_verified	胀大的乳头	勃起的乳头|Erect nipples|0.5|kb ; 巨乳首|Enormous nipples|0.5|wiki ; 浮肿的乳头|Swollen nipples|0.5|kbmt ; 胀大的乳头|Enlarged nipples|0.5|mt ; 大乳晕乳头|Large areolar nipple|0.0|wiki	
111	pink halo	粉色光环	mt_verified	粉色光环	粉色光环|Pink halo|1.0|mt	NO_PACK
111	light blush	淡淡的腮红	kb_verified	淡淡红晕	淡淡的腮红|Light blush|1.0|kb ; 淡淡红晕|Faint blush|0.5|mt	
111	character name	含角色名	kb	角色名	角色名|Character Name|1.0|mt ; 角色名字|Character Name|1.0|kbmt ; 含角色名|Contains character names|0.4|kb	PACK_UNVERIFIED_RIVAL
110	wolf ears	狼耳朵	kb_verified	兽耳	狼耳朵|Wolf ears|1.0|kb ; 狼耳|Wolf ears|1.0|wiki ; 土狼耳朵|Wolf ears|1.0|kbmt ; 兽耳|Animal ears|0.5|mt	
110	veil	面纱	kb_verified	面纱	面纱|veil|1.0|kb ; 头纱|veil|1.0|wiki	
110	torogao	淫荡的表情	kb	托罗高	淫荡的表情|Leering expression|0.0|kb ; 平淡高潮|Bland Climax|0.0|wiki ; 托罗高|Torogo|0.0|kbmt	
110	shark tail	鲨鱼尾巴	kb_verified	鲨鱼尾	鲨鱼尾巴|Shark tail|1.0|kb ; 鲨鱼尾|Shark tail|1.0|mt	
110	red nails	红色指甲	kb_verified	红色指甲	红色指甲|Red nails|1.0|kb ; 红指甲|Red nails|1.0|kbmt	
110	on floor	在地板上	kb_verified	躺在地上	在地板上|On the floor|1.0|kb ; 坐在地板上|Sitting on the floor|0.667|kbmt ; 躺在地上|Lying on the ground|0.0|mt	
110	holding another's wrist	握住别人手腕	kb_verified	握住他人的手腕	握住别人手腕|Hold someone's wrist|0.667|kb ; 握住他人的手腕|Hold someone's wrist|0.667|mt ; 抓住另一个人的手腕|Grab another person's wrist|0.571|kbmt ; 手腕抓住|Wrist grabbed|0.4|kbmt	
110	classroom	教室	kb_verified	教室	教室|Classroom|1.0|kb	
110	book	书	kb_verified	书籍	书|Book|1.0|kb ; 本|book|1.0|wiki ; 图书|Books|1.0|kbmt ; 书籍|Books|1.0|mt	
109	weapon	武器	kb_verified	武器	武器|Weapons|1.0|kb ; 兵器|Weapons|1.0|kb ; 武装|armed|0.0|wiki	
109	kneepits	膝窝	kb	膝盖处	膝窝|popliteal fossa|0.0|kb ; 膝盖内侧|Inner side of knee|0.0|kb ; 腘|popliteal|0.0|wiki ; 膝盖处|Knee area|0.0|mt	
109	hair rings	飞仙髻	kb	发圈	发圈|hair tie|0.5|kbmt ; 飞仙髻|Feixian hairstyle|0.0|kb ; 鬟|updo|0.0|wiki ; 稚児髷|Childhood topknot|0.0|wiki	
109	breast sucking	吸奶	kb_verified	吸奶	乳房吮吸乳头|Breast sucking nipple|0.8|kbmt ; 吸奶|Breast pumping|0.5|kb ; 吸乳（中）|Sucking (medium)|0.5|kb ; 乳头吸吮|Nipple sucking|0.5|wiki	
109	blue shorts	蓝色短裤	kb_verified	蓝色短裤	蓝色短裤|Blue shorts|1.0|kb	
109	black legwear	黑丝袜	kb_verified	黑色过膝袜	黑丝袜|Black stockings|0.5|kb ; 黑色紧身裤|Black leggings|0.5|kbmt ; 黑色及膝裤|Black knee-length pants|0.333|kbmt ; 黑色过膝袜|Black knee-high socks|0.333|mt	
109	backboob	背乳	mt_unverified	背乳	从背后可看到的胸部|Chest visible from behind|0.0|kb ; 后乳|Postmammary area|0.0|wiki ; 里乳|Inner breast|0.0|wiki ; 后胸|metathorax|0.0|kbmt ; 背乳|Back breast massage|0.0|mt	DEVIATES_FROM_PACK
109	animal collar	动物用项圈	kb_verified	动物项圈	动物用项圈|Animal collars|1.0|kb ; 动物项圈|Animal collar|1.0|mt ; 宠物项圈|Pet collar|0.5|kb ; 狗项圈|Dog collar|0.5|wiki ; 狗项圈宠物项圈|Dog collar Pet collar|0.4|kbmt	
108	sharp teeth	锯齿牙	kb_verified	锋利的牙齿	锋利的牙齿|Sharp teeth|1.0|mt ; 齿牙|teeth|0.667|wiki ; 锯齿牙|Sawtooth teeth|0.5|kb ; 鲨鱼牙|Shark tooth|0.0|kb ; 尖牙|fangs|0.0|kbmt	
108	school bag	书包	kb	书包	书包|backpack|0.0|kb ; 学生鞄|Student backpack|0.0|wiki	
108	foot focus	足部焦点	kb_verified	聚焦脚部	足部焦点|Foot focus|1.0|kb ; 脚|foot|0.667|kbmt ; 焦点|Focus|0.667|kbmt ; 足控|Foot control|0.5|wiki ; 聚焦脚部|Focus on the feet|0.5|mt	
108	disembodied hand	无实体的手	mt_unverified	无实体的手	浮空手|Floating Hand|0.5|wiki ; 无实体的手|Entityless hand|0.5|mt ; 离体手|Ex vivo hand|0.4|wiki	NO_PACK
108	cosplay	角色扮演	kb	角色扮演	角色扮演|Role-playing|0.0|kb	
108	alternate breast size (larger)	不同尺寸的巨乳（较大的那款）	mt_unverified	不同尺寸的巨乳（较大的那款）	不同尺寸的巨乳（较大的那款）|Breasts of different sizes (the larger one)|0.5|mt ; 爆乳化|Bursty Breasts|0.333|wiki ; 巨乳化|Megamastiation|0.0|wiki ; 超乳化|Ultra-emulsification|0.0|wiki	NO_PACK
107	yellow halo	黄色光环	mt_verified	黄色光环	黄色光环|Yellow halo|1.0|mt ; 黄色光晕|Yellow halo|1.0|kbmt	NO_PACK
107	wedgie	夹臀	mt_unverified	夹臀	嵌入(拉裆部衣物所致)|Embedding (caused by pulling clothing at the crotch)|0.0|kb ; 内裤陷入|Pants got stuck|0.0|wiki ; 婚纱|Wedding dress|0.0|kbmt ; 夹臀|Garter belt|0.0|mt	DEVIATES_FROM_PACK
107	red dress	红色连衣裙	kb_verified	红色连衣裙	红色连衣裙|Red dress|1.0|kb ; 红色礼服|Red dress|1.0|kbmt	
107	licking lips	舔嘴唇	kb_verified	舔嘴唇	舔嘴唇|Lick lips|1.0|kb ; 舔舐嘴唇|Lick lips|1.0|wiki	
107	cum on tongue	射在舌头上	kb_verified	舌尖上的精液	暨在舌头上|and on the tongue|0.667|kbmt ; 射在舌头上|Shot on the tongue|0.5|kb ; 舌射|Tongue sex|0.5|wiki ; 舌尖上的精液|Semen on the tip of the tongue|0.4|mt	
107	blue dress	蓝色洋装	kb_verified	蓝色连衣裙	蓝色洋装|Blue dress|1.0|kb ; 蓝连衣裙|Blue dress|1.0|wiki ; 蓝色连衣裙|Blue dress|1.0|kbmt	
106	striped thighhighs	条纹过膝袜	kb	条纹过膝袜	条纹过膝袜|Striped knee-high socks|0.333|kb ; 条纹长筒袜|Striped thigh-high socks|0.333|kbmt	
106	pink bow	粉色蝴蝶结	kb_verified	粉色蝴蝶结	粉色蝴蝶结|Pink bow|1.0|kb	
106	mating press	授精体位	kb	交配挤压	交配挤压|Mating squeeze|0.5|mt ; 配套压力机|Matching press|0.5|kbmt ; 授精体位|Fertilization position|0.0|kb ; 种付位|Seed placement position|0.0|wiki	
106	cooperative fellatio	合作口交	kb	配合性口交	合作口交|Cooperative oral sex|0.4|kb ; 多次口交|Multiple oral sex acts|0.0|kbmt ; 配合性口交|Oral sex|0.0|mt	
106	animal hands	动物手/爪	kb_verified	兽手	动物手/爪|Animal hand/claw|0.8|kb ; 兽手|Beast Hand|0.5|mt ; 动物爪子爪子爪子|Animal paws paws paws|0.5|kbmt ; 人的动物手掌|Human animal palm|0.4|wiki ; 肉球|paw|0.0|wiki	
105	white ribbon	白色丝带	kb_verified	白色丝带	白色丝带|White ribbon|1.0|kb ; 白丝带|White ribbon|1.0|kbmt	
105	page number	页码	kb_verified	页码	页码|Page number|1.0|kb	
105	cow ears	牛耳朵	kb	牛耳	牛耳朵|Ox ear|0.0|kb ; 牛耳|dominate|0.0|mt ; 寿司米米|Sushi rice|0.0|kbmt	
105	bra lift	掀上去的胸罩	kb_verified	提胸装	掀上去的胸罩|Bra with lift|1.0|kb ; 胸罩提起|Bra lift|1.0|wiki ; 掀起胸罩|Lift up the bra|0.8|wiki ; 提胸装|Push-up bra|0.4|mt ; 布拉利夫特|Bralift|0.0|kbmt	
105	4girls	4个女性	kb	4个女性	4个女性|4 women|0.0|kb ; 四个女孩|Four girls|0.0|wiki	
105	1other	1个非人类	kb	1个其他角色	1个非人类|1 non-human|0.0|kb ; 中性|Neutral|0.0|wiki ; 性别不明|Gender unknown|0.0|wiki ; 单独其他|Separately others|0.0|kbmt ; 1个其他角色|1 other character|0.0|mt	
104	white skirt	白色短裙	kb_verified	白色裙子	白色短裙|White short skirt|0.8|kb ; 白裙子|White dress|0.5|kbmt ; 白色裙子|White dress|0.5|mt	
104	white hat	白色帽子	mt_verified	白色帽子	白色帽子|White hat|1.0|mt	NO_PACK
104	spread ass	摊开屁股	kb	翘臀	传播屁股|Spread buttocks|0.5|kbmt ; 摊开屁股|Spread your cheeks|0.4|kb ; 分开臀部|Separate the buttocks|0.0|wiki ; 翘臀|Curvy buttocks|0.0|mt	
104	single braid	单股辫	kb_verified	单根辫子	单股辫|Single braid|1.0|kb ; 单发辫|Single braid|1.0|wiki ; 单辫子|Single braid|1.0|kbmt ; 单根辫子|Single braid|1.0|mt	
104	pussy juice trail	拉丝的爱液	kb	阴液痕迹	拉丝的爱液|Lacy love juice|0.333|kb ; 爱液拉丝|Semen stringing|0.0|wiki ; 猫汁串|Cat Sperm Skewers|0.0|kbmt ; 阴液痕迹|Traces of yin fluid|0.0|mt	
104	pants pull	拉着裤子	kb_verified	拉裤子	拉着裤子|Pull up pants|0.8|kb ; 裤子下拉|Pull down pants|0.8|wiki ; 拉裤子|Pull down pants|0.8|mt ; 裤子掉了|The pants fell off.|0.4|kbmt	
104	instant loss	即堕	kb	瞬间丢失	瞬间损失2koma|Instant loss of 2 koma|0.667|kbmt ; 瞬间丢失|Lost in an instant|0.5|mt ; 即堕|Immediate downfall|0.0|kb	
104	demon wings	恶魔翅膀	kb_verified	恶魔之翼	恶魔翅膀|Demon Wings|1.0|kb ; 悪魔羽|Demon Wings|1.0|wiki ; 恶魔之翼|Wings of the Demon|1.0|kbmt	
104	blue sailor collar	蓝色水手领	kb_verified	蓝色水手领	蓝色水手领|Blue sailor collar|1.0|kb	
103	tiles	瓷砖	kb	瓷砖图案	瓷砖|tile|0.0|kb ; 瓦|tile|0.0|kbmt ; 瓷砖图案|Tile pattern|0.0|mt	
103	dog ears	狗耳	kb_verified	兽耳	狗耳|Dog ears|1.0|kb ; 狗耳朵|Dog ears|1.0|kb ; 犬耳|Dog ears|1.0|wiki ; 非洲野狗的耳朵|African wild dog ears|0.667|kbmt ; 兽耳|Animal ears|0.5|mt	
103	cowbell	奶牛铃铛	kb	牛铃	牛铃|Cowbell|1.0|kbmt ; 奶牛铃铛|Cow bells|0.0|kb ; 牛铃铛|Cow bells|0.0|wiki ; 铃铛(牛铃)|Bell (cow bell)|0.0|wiki	PACK_UNVERIFIED_RIVAL
102	female orgasm	女性高潮	kb_verified	女性高潮	女性高潮|Female orgasm|1.0|kb ; 高潮(女性)|Orgasm (female)|1.0|wiki	
101	water drop	水滴	kb_verified	水滴	水滴|Water droplet|0.5|kb ; 雫|Shizuku|0.0|wiki ; 雨滴|Raindrops|0.0|kbmt	
101	pom pom (clothes)	绒球装饰（服饰）	mt_unverified	绒球装饰（服饰）	（衣服）|(Clothing)|0.667|kbmt ; 小绒球(衣物挂件)|Little Fluff Ball (clothing hanger)|0.286|kb ; 绒球|fluff ball|0.0|wiki ; 毛团|Fluffy ball|0.0|wiki ; 绒球装饰（服饰）|Flock decoration (apparel)|0.0|mt	DEVIATES_FROM_PACK
100	white flower	白色的花	kb_verified	白色花朵	白色的花|White flowers|1.0|kb ; 白色花朵|White flowers|1.0|mt	
100	sash	饰带	kb	腰带	窗扇|Window sash|0.667|kbmt ; 饰带|Braid|0.0|kb ; 日式束腰|Japanese corset|0.0|kb ; 条带|strip|0.0|wiki ; 腰带|belt|0.0|mt	
100	loafers	乐福鞋	kb_verified	乐福鞋	乐福鞋|Loafers|1.0|kb	
