count	axis	en	ja_current	via	mt_ja	alts	candidates	flags
45	general	bra visible through clothes	服の隙間から見えるブラジャー	mt_verified	服の隙間から見えるブラジャー	スケブラ|透け下着	服の隙間から見えるブラジャー(mt)|透けブラ(wiki)|透け下着(wiki)|スケブラ(wiki)	sentence-like
45	general	frilled apron	フリル付きエプロン	mt_unverified	フリル付きエプロン		フリルエプロン(tagpair)|フリル付きエプロン(tagpair)	mt_unverified
45	general	purple bra	紫ブラ	wiki_verified	紫色のブラジャー	紫下着	紫ブラ(wiki)|紫色のブラジャー(mt)|紫下着(wiki)	
45	general	print panties	パンティーをプリントする	mt_verified	パンティーをプリントする	フロントプリント	パンティーをプリントする(mt)|フロントプリント(wiki)|バックプリント(wiki)	sentence-like
45	general	box	ボックス	wiki_verified	箱	箱	ボックス(wiki)|箱(wiki)|箱型(tagpair)	
45	general	beads	ビーズ	mt_verified	ビーズ	珠子	ビーズ(wiki)|珠子(wiki)|ビーズアクセサリー(tagpair)	
45	copyright	love live! nijigasaki high school idol club	虹ヶ咲	wiki		アニガサキ|ラブライブ!PDP|虹ヶ咲学園スクールアイドル同好会|ラブライブ_虹ヶ咲学園スクールアイドル同好会		
45	general	clenched hands	握りしめた手	mt_unverified	握りしめた手	握り拳|拳	握りしめた手(mt)|グー(wiki)|握り拳(wiki)|拳(wiki)	mt_unverified
45	general	reclining	リクライニング	tagpair_verified	もたれる	寄りかかる|もたれかかる|リクライニング	リクライニング(tagpair)|抱き寄せる(wiki)|寄りかかる(wiki)|横になる(tagpair)|もたれる(mt)	
45	general	paizuri under clothes	服の下のパイズリ	mt_unverified	服の下のパイズリ	水着パイズリ|ブラ着パイズリ	服の下のパイズリ(mt)|着衣パイズリ(wiki)|水着パイズリ(wiki)|ブラ着パイズリ(wiki)	mt_unverified
45	general	bandaged arm	包帯腕	tagpair_verified	包帯を巻いた腕		包帯腕(tagpair)|包帯を巻いた腕(mt)|包帯巻腕(tagpair)	han-outside-inventory
45	general	necktie between breasts	巨乳の間のネクタイ	mt_unverified	巨乳の間のネクタイ	谷間ネクタイ	巨乳の間のネクタイ(mt)|ネクパイ(wiki)|谷間ネクタイ(wiki)	injected-word;mt_unverified
45	general	index finger raised	人差し指を立てる	mt_unverified	人差し指を立てる		人差し指を立てる(tagpair)|指を立てる(tagpair)	mt_unverified
45	general	male underwear	男性用下着	mt_unverified	男性用下着		男性用下着(tagpair)|男性下着(tagpair)	mt_unverified
45	general	stray pubic hair	チン毛	wiki_verified	余分な陰毛	抜け陰毛|チン毛付きフェラ	チン毛(wiki)|抜け陰毛(wiki)|余分な陰毛(mt)|チン毛付きフェラ(wiki)	
45	general	novelty censor	新規性修正あり	mt_unverified	新規性修正あり		ユーモア修正(tagpair)|ユーモア検閲(tagpair)|新規性修正あり(mt)	mt_unverified
45	general	angry	怒っている	mt_verified	怒っている	怒り顔|憤怒	怒っている(mt)|怒り顔(wiki)|怒り(wiki)	sentence-like
45	character	nanami (mignon)	教え子七海	wiki				
45	general	old man	じじい	wiki_verified	老人	オッサン|おじさん|おっさん|おじいさん	じじい(wiki)|オッサン(wiki)|おじさん(wiki)|老人(mt)	
44	general	striped bowtie	ストライプのボウタイ	tagpair_verified	ストライプの蝶ネクタイ		ストライプのボウタイ(tagpair)|ストライプのネクタイ(tagpair)|ストライプの蝶ネクタイ(mt)	
44	general	5girls	女の子5人	mt_unverified	女の子5人		5人の女性(tagpair)|5人の女の子(tagpair)|女の子5人(mt)	mt_unverified
44	general	bare back	裸の背中	mt_unverified	裸の背中	ぱっくり背中|光背	ぱっくり背中(wiki)|裸の背中(mt)|ベアバック(wiki)|光背(wiki)	mt_unverified
44	general	leaf	葉	mt_verified	葉	木の葉|葉|叶|叶子	葉(wiki)|葉っぱ(wiki)|木の葉(wiki)	
44	general	multicolored bikini	多色ビキニ	tagpair_verified	カラフルなビキニ		多色ビキニ(tagpair)|カラフルなビキニ(mt)	
44	general	red flower	赤い花	mt_verified	赤い花		赤い花(tagpair)	
44	copyright	saenai heroine no sodatekata	冴えカノ	wiki		冴えない彼女|冴えない彼女の育て方|冴えない彼女の育てかた|さえないヒロインのそだてかた		
44	general	pink jacket	ピンクジャケット	tagpair_verified	ピンクのジャケット		ピンクジャケット(tagpair)|ピンクのジャケット(tagpair)	
44	character	roxy migurdia	ロキシー・ミグルディア	wikidata		ロキシー|ロキシー・グレイラット|洛克希		
44	general	frilled skirt	フリルスカート	mt_unverified	フリルスカート		フリルスカート(tagpair)	mt_unverified
44	general	zettai ryouiki	絶対楽園	mt_unverified	絶対楽園		絶対楽園(mt)|絶対領域(wiki)	mt_unverified
44	general	meme	ミーム	mt_verified	ミーム	海外ミーム|インターネットミーム|梗|模因	ミーム(wiki)|インターネットミーム(wiki)|海外ミーム(wiki)	
44	character	nakano ichika	中野一花	wikidata				
44	general	goggles on head	ゴーグル頭	tagpair_verified	頭にゴーグルを着用		ゴーグル頭(tagpair)|ゴーグル頭装着(tagpair)|頭にゴーグルを着用(mt)	
44	general	green bow	緑のリボン	mt_unverified	緑のリボン		緑のリボン(tagpair)|緑の髪飾り(tagpair)	mt_unverified
44	general	crown braid	クラウンブレイド	mt_unverified	クラウンブレイド		クラウンブレイド(wiki)	mt_unverified
44	general	eating	食べる	mt_verified	食べる	もぐもぐ|食事	食べる(wiki)|もぐもぐ(wiki)|食事(wiki)	
44	general	one-hour drawing challenge	1時間絵描きチャレンジ	mt_verified	1時間絵描きチャレンジ	わんどろ|ジョジョワンドロ|ワンドロウィッチーズ|お絵描き60分一本勝負	1時間絵描きチャレンジ(mt)|深夜の真剣お絵描き60分一本勝負(tagpair)|ワンドロ(wiki)|わんどろ(wiki)|ジョジョワンドロ(wiki)	
44	general	imminent rape	間もなく起こる強姦	mt_unverified	間もなく起こる強姦	レイプフラグ	即レイプ(wiki)|レイプフラグ(wiki)|間もなく起こる強姦(mt)	mt_unverified
44	general	controller	コントローラー	mt_verified	コントローラー		コントローラー(tagpair)|コントロールパネル(tagpair)	
44	general	torn thighhighs	破れたニーハイ	mt_unverified	破れたニーハイ		破れたニーハイ(mt)	mt_unverified
44	general	tile wall	タイル張りの壁	mt_verified	タイル張りの壁		タイル張りの壁(mt)	
44	general	skin tight	ぴったりとした服	mt_unverified	ぴったりとした服	ぴっちりスーツ	ぴっちり(wiki)|ぴっちりスーツ(wiki)|ぴったりとした服(mt)	mt_unverified
44	general	unaligned breasts	ずれた巨乳	mt_unverified	ずれた巨乳		不整列な胸(tagpair)|不整列な乳房(tagpair)|ずれた巨乳(mt)	injected-word;mt_unverified
44	general	dragon print	ドラゴン柄	mt_unverified	ドラゴン柄		ドラゴン柄(tagpair)|ドラゴン模様(tagpair)	mt_unverified
44	general	tiger ears	虎耳	mt_unverified	虎耳	虎耳	虎耳(wiki)|トラ耳(wiki)	mt_unverified
44	general	6+girls	6人以上の女の子1人	mt_unverified	6人以上の女の子1人		6人以上の女の子1人(mt)|6人以上の女性キャラクター(tagpair)	mt_unverified
44	general	egg vibrator	卵型バイブレーター	mt_unverified	卵型バイブレーター	ピンクローター	卵型バイブレーター(mt)|ローター(wiki)|ピンクローター(wiki)	mt_unverified
43	general	outstretched arms	両腕を広げる	mt_unverified	両腕を広げる	伸手	手を広げる(wiki)|両腕を広げる(mt)|伸手(wiki)	mt_unverified
43	general	puffy long sleeves	ふっくらした長袖	mt_unverified	ふっくらした長袖		ふんわり長袖(tagpair)|ふっくらした長袖(mt)|ふんわり袖(tagpair)	mt_unverified
43	general	bike shorts	バイクショーツ	mt_verified	バイクショーツ	裸スパッツ|制服スパッツ|レーサーパンツ|ショートスパッツ	バイクショーツ(mt)|スパッツ(wiki)|裸スパッツ(wiki)|制服スパッツ(wiki)|レーサーパンツ(tagpair)	
43	general	gym shirt	トレーナー	mt_unverified	トレーナー		運動シャツ(tagpair)|ジムシャツ(tagpair)|トレーナー(mt)	mt_unverified
43	general	white sweater	白いセーター	mt_verified	白いセーター		白いセーター(tagpair)|白いスウェット(tagpair)	
43	general	white shorts	白のショートパンツ	tagpair_verified	白いショートパンツ		白のショートパンツ(tagpair)|白いショートパンツ(tagpair)	
43	general	handbag	ハンドバッグ	mt_verified	ハンドバッグ		ハンドバッグ(tagpair)|手提包(wiki)	
43	general	hair tie	ヘアゴム	mt_verified	ヘアゴム	ヘアゴム	ヘアゴム(wiki)|髪留め(wiki)|咥え髪留め(tagpair)	
43	general	black coat	黒コート	tagpair_verified	黒いコート		黒コート(tagpair)|黒いコート(tagpair)	
43	general	clothes writing	服装の記述	mt_unverified	服装の記述		服装の記述(mt)|文字Tシャツ(wiki)	mt_unverified
43	general	sword	剣	mt_verified	剣	剣|大刀|刀剣|大剣	剣(wiki)|グレートソード(wiki)|大刀(wiki)|刀剣(tagpair)	
43	general	logo	ロゴ	mt_verified	ロゴ		ロゴ(wiki)	
43	general	green panties	緑のパンティ	tagpair_verified	緑のパンティー		緑のパンティ(tagpair)|緑のパンティー(mt)|緑色のショーツ(tagpair)	
43	general	purple bikini	紫ビキニ	wiki_verified	紫色のビキニ	紫水着	紫ビキニ(wiki)|紫色のビキニ(mt)|紫水着(wiki)	
43	general	peaked cap	ピークキャップ	mt_verified	ピークキャップ	官帽	ピークキャップ(mt)|かんぼう(wiki)|官帽(wiki)	
43	general	hair over eyes	目隠しの髪	mt_unverified	目隠しの髪	両目隠れ|メカクレ|前髪に目が隠れてるの正義	目隠しの髪(mt)|両目隠れ(wiki)|前髪に目が隠れてるの正義(tagpair)|目隠れ(wiki)|メカクレ(wiki)	mt_unverified
43	general	hugging object	抱きしめている対象物	mt_verified	抱きしめている対象物		抱きしめている対象物(mt)|抱える(wiki)|抱き枕(tagpair)|抱きしめる物(tagpair)	
43	general	tube top	チューブトップ	wiki_verified	トップス	チューブトップビキニ|抹胸	チューブトップ(wiki)|チューブトップビキニ(wiki)|トップス(mt)	
43	general	gagged	口を塞がれた	mt_unverified	口を塞がれた		猿ぐつわ(tagpair)|口を塞がれた(mt)	mt_unverified
43	general	covering crotch	股間を隠す	mt_unverified	股間を隠す		股に手(wiki)|股間を隠す(mt)	mt_unverified
43	general	annoyed	イライラ	wiki_verified	イラつく		イライラ(wiki)|イラつく(mt)|苛立ち(tagpair)	
43	character	ceres fauna	セレス・ファウナ	wiki				
43	general	adapted costume	改変されたコスチューム	mt_unverified	改変されたコスチューム		衣装アレンジ(wiki)|改変されたコスチューム(mt)	mt_unverified
43	general	lollipop	ロリポップ	mt_unverified	ロリポップ	ロリポップ|ペロキャン|棒付きキャンディ|ペロペロキャンディー	ぼうあめ(wiki)|ロリポップ(wiki)|ペロキャン(wiki)|棒付きキャンディ(tagpair)	mt_unverified
43	general	white sleeves	白い袖	mt_verified	白い袖		白い袖(tagpair)|白い袖口(tagpair)	
43	general	futa with female	女性がいる二人組	mt_unverified	女性がいる二人組	ふたゆり|ふたなりレズセックス	ふた×女(wiki)|ふたゆり(wiki)|ふたなりレズセックス(wiki)|女性がいる二人組(mt)	mt_unverified
43	general	bodystocking	ボディストッキング	mt_unverified	ボディストッキング	ボディストッキング	全身タイツ(wiki)|ボディストッキング(wiki)	mt_unverified
43	general	red buruma	赤いブルマ	mt_unverified	赤いブルマ		赤ブルマ(wiki)|赤いブルマ(mt)	mt_unverified
43	copyright	toaru kagaku no railgun	とある科学の超電磁砲	wiki		とある科学の携帯怪獣		
43	general	spooning	スプーン姿勢	mt_unverified	スプーン姿勢	側位	スプーン姿勢(mt)|つばめ返し(wiki)|松葉崩し(tagpair)	mt_unverified
43	character	zuikaku (kancolle)	瑞鶴(艦これ)	wiki		瑞鶴(艦隊これくしょん)|瑞鶴|年中瑞加賀祭		
43	general	after anal	アナル後	mt_verified	アナル後		アナル後(tagpair)|後背位(tagpair)	
43	copyright	sengoku collection	戦コレ	wiki		戦国コレクション|戦コレイラコン3ファンアート|戦コレイラコン3オリジナル武将		
42	character	hina (blue archive)	空崎ヒナ	wikidata		ヒナ|終幕:デストロイヤー|日奈|空崎日奈		
42	character	hoshino (blue archive)	小鳥遊ホシノ	wikidata		ホシノ|暁のホルス|ホシノ(ブルアカ)|小鳥遊ホシノ(過去)		
42	general	spaghetti strap	スパゲッティストラップ	wiki_verified	ストラップ付きブラジャー	スパゲッティストラップ	スパゲッティストラップ(wiki)|ストラップ付きブラジャー(mt)|キャミソールドレス(wiki)	
42	general	downblouse	ブラジャー見せ	mt_unverified	ブラジャー見せ	胸部走光	胸チラ(wiki)|ブラジャー見せ(mt)|胸部走光(wiki)	mt_unverified
42	general	white tank top	白のタンクトップ	tagpair_verified	白いタンクトップ		白のタンクトップ(tagpair)|白いタンクトップ(tagpair)	
42	general	high heel boots	ハイヒールブーツ	mt_verified	ハイヒールブーツ		ハイヒールブーツ(mt)	
42	general	red neckwear	赤いネックウェア	mt_verified	赤いネックウェア		赤いネックウェア(mt)|赤いリボン(tagpair)|赤いネクタイ(tagpair)|赤いボウタイ(tagpair)	
42	general	formal clothes	フォーマルな服	mt_verified	フォーマルな服	正装	フォーマルな服(mt)|フォーマル(wiki)|正装(wiki)	
42	general	ribbed sweater	リブ入りセーター	mt_verified	リブ入りセーター	たてセタ|リブ生地|縦セーター|リブニット	リブ入りセーター(mt)|リブ生地(wiki)|縦セーター(tagpair)|縦セタ(wiki)|たてセタ(wiki)	
42	general	head rest	ヘッドレスト	mt_unverified	ヘッドレスト		頬杖(tagpair)|ヘッドレスト(mt)	mt_unverified
42	character	gawr gura	がうる・ぐら	wikidata		がうるぐら		
42	character	inoue takina	井ノ上たきな	wikidata		ちさたき|たきちさ|蒲焼太郎		
42	general	drink can	飲料缶	mt_verified	飲料缶	缶飲料	飲料缶(mt)|缶飲料(wiki)|缶ジュース(wiki)|缶コーヒー(tagpair)	han-outside-inventory
42	general	prostitution	売春	mt_verified	売春	デリヘル|コールガール|デリバリーヘルス|売春	売春(tagpair)|パパ活(wiki)|デリヘル(wiki)|コールガール(wiki)	han-outside-inventory
42	general	tray	トレイ	mt_verified	トレイ		トレイ(mt)|お盆(wiki)	
42	general	folded ponytail	折りたたんだポニーテール	tagpair_verified	折りたたみポニーテール		折りたたんだポニーテール(tagpair)|折りたたみポニテ(wiki)|折りたたみポニーテール(mt)|折りたたんだお団子ヘア(tagpair)	
42	general	criss-cross halter	クロス型ハルター	mt_unverified	クロス型ハルター	クロスホルタービキニ	クロスホルターネック(wiki)|クロス型ハルター(mt)|クロスホルタービキニ(wiki)	mt_unverified
